Serie,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
El Salvador,-0.20392630484613544,-0.5484058235908215,0.7766628166402203,-0.6965260331469924,-0.05259211294824702,0.3073529189408793,-0.7313574508612305,0.5073884924904523,-0.29118399164318143,-1.1099918518902736,1.8171622685359354,-0.6965260331469925,-0.576333603078673,0.3651128910917181,-1.6666666666666667,0.946068891654601,-0.7071067811865469,-0.9207692543481107,-0.7423705433212499,1.414213562373095,-0.7844645405527358,-0.9803187408373445
Estados Unidos de América,-1.2593680489633607,0.1766337393060456,-0.30047919707206894,-0.6965260331469924,-1.1480778015858928,0.7429821110780891,0.03179815003744115,-0.8698088442693468,-0.29118399164318143,-0.40894436648589033,0.06796286393935887,-0.6965260331469925,-0.576333603078673,0.6557129472667588,0.3333333333333333,-1.3176407877942873,-0.7071067811865469,0.7012824449003034,-0.6655735905638791,-0.7071067811865475,-0.19611613513818388,0.8410350701439729
Honduras,0.011696115777891678,-0.00837354063075148,1.7422959867017764,1.0945409092309881,1.2475016759939497,-0.942123274338125,-1.4945130517599021,1.0872610553366835,1.8256342119577844,0.6426268616206845,-1.4694611248864864,1.0945409092309881,-1.4603675868843076,0.2980513396667089,-0.3333333333333333,1.2797287612638037,-0.7071067811865469,-0.9804526856628023,1.5615380393998706,-0.7071067811865475,-1.372812945967288,-1.5565433679246112
América Del Centro,-1.079206188154977,-0.8772764185404411,-0.5089060780277957,1.6915632233569817,1.3011217729740334,-1.636005287263382,0.03179815003744115,1.3047132664040202,-1.2253830996786492,1.6941980897272593,-0.27392987953274756,1.6915632233569815,1.0935083663319694,-2.205579913533641,-0.3333333333333333,0.6431243493918587,1.4142135623730956,-1.053781032167332,1.2543502283703878,1.414213562373095,0.9805806756909207,-0.18161081840666382
América Del Norte,1.3158891518147933,-0.8044345477094167,-0.33009371308477875,-0.6965260331469924,-1.1846056764798976,0.2060770528640494,1.7488982520594536,-0.8698088442693468,0.6966645033706026,-1.1099918518902736,0.4028968439224935,-0.6965260331469925,0.1067835662256808,0.6557129472667588,0.3333333333333333,-1.0146228996383204,-0.7071067811865469,0.970308558752334,-0.6655735905638791,-0.7071067811865475,-0.19611613513818388,0.7005603909119108
Europa,1.2149152743717884,2.061856591165386,-1.3794798151573509,-0.6965260331469924,-0.16334785795394308,1.3217164787184896,0.4133759504867792,-1.1597451256924625,-0.7145476323633749,0.2921031189184929,-0.5446309719785543,-0.6965260331469925,1.4127428604840042,0.23098978824169974,1.6666666666666667,-0.5366583148776518,1.4142135623730956,1.2834119685256156,-0.7423705433212499,-0.7071067811865475,1.5689290811054726,1.1768774661127328
